Date,BTC,XRP,ETH,LTC,DOGE,^GSPC
2020-02-19,9633.38671875,0.2776019871234894,259.76397705078125,71.13594055175781,0.002623999956995249,3386.14990234375
2020-02-20,9608.4755859375,0.2723959982395172,257.949462890625,69.62484741210938,0.002658999990671873,3373.22998046875
2020-02-21,9686.44140625,0.2749379873275757,265.6006164550781,73.45092010498047,0.002647999906912446,3337.75
2020-02-24,9650.1748046875,0.2706269919872284,265.2164306640625,75.5356216430664,0.002589999930933118,3225.889892578125
2020-02-25,9341.705078125,0.25341200828552246,247.81759643554688,71.18024444580078,0.0024759999942034483,3128.2099609375
2020-02-26,8820.5224609375,0.23085099458694458,225.68026733398438,61.01430892944336,0.002339000115171075,3116.389892578125
2020-02-27,8784.494140625,0.2371159940958023,226.75338745117188,61.50788497924805,0.0023240000009536743,2978.760009765625
2020-02-28,8672.455078125,0.23629599809646606,226.760498046875,59.76395797729492,0.00228899996727705,2954.219970703125
2020-03-02,8869.669921875,0.2387470006942749,230.5697784423828,60.995548248291016,0.002348999958485365,3090.22998046875
2020-03-03,8787.7861328125,0.23438100516796112,224.47962951660156,61.14447784423828,0.002498999936506152,3003.3701171875
2020-03-04,8755.24609375,0.2345300018787384,224.51797485351562,60.38241958618164,0.0023980000987648964,3130.1201171875
2020-03-05,9078.7626953125,0.23958200216293335,229.2681884765625,62.04545974731445,0.0025059999898076057,3023.93994140625
2020-03-06,9122.5458984375,0.24408799409866333,243.52529907226562,63.02560043334961,0.002495999913662672,2972.3701171875
2020-03-09,7923.64453125,0.20918099582195282,201.986328125,50.168148040771484,0.0022140000946819782,2746.56005859375
2020-03-10,7909.7294921875,0.2122350037097931,200.76724243164062,50.25638961791992,0.0022070000413805246,2882.22998046875
2020-03-11,7911.43017578125,0.2080959975719452,194.8685302734375,48.463783264160156,0.0021840000990778208,2741.3798828125
2020-03-12,4970.7880859375,0.13963499665260315,112.34712219238281,30.930883407592773,0.0015369999455288053,2480.639892578125
2020-03-13,5563.70703125,0.15935200452804565,133.20181274414062,37.43795394897461,0.0017379999626427889,2711.02001953125
2020-03-16,5014.47998046875,0.14106300473213196,110.60587310791016,32.876216888427734,0.0015869999770075083,2386.1298828125
2020-03-17,5225.62939453125,0.1445239931344986,113.9427490234375,33.56386947631836,0.0015869999770075083,2529.18994140625
2020-03-18,5238.4384765625,0.14309999346733093,114.84226989746094,33.68417739868164,0.0015660000499337912,2398.10009765625
2020-03-19,6191.19287109375,0.16503700613975525,136.59385681152344,39.07376480102539,0.0017729999963194132,2409.389892578125
2020-03-20,6198.7783203125,0.15686799585819244,132.73716735839844,38.131954193115234,0.0017729999963194132,2304.919921875
2020-03-23,6416.31494140625,0.15741899609565735,134.91160583496094,38.76576614379883,0.0018050000071525574,2237.39990234375
2020-03-24,6734.8037109375,0.16225500404834747,138.76144409179688,40.49064636230469,0.001851000008173287,2447.330078125
2020-03-25,6681.06298828125,0.16163299977779388,136.19589233398438,39.151222229003906,0.0018339999951422215,2475.56005859375
2020-03-26,6716.4404296875,0.17501899600028992,138.36155700683594,40.16059875488281,0.0018420000560581684,2630.070068359375
2020-03-27,6469.79833984375,0.17619499564170837,133.9379425048828,38.91847610473633,0.0018070000223815441,2541.469970703125
2020-03-30,6429.841796875,0.1721709966659546,132.904541015625,39.13829040527344,0.0018309999722987413,2626.64990234375
2020-03-31,6438.64453125,0.17456300556659698,133.59356689453125,39.299102783203125,0.0018110000528395176,2584.590087890625
2020-04-01,6606.7763671875,0.1753229945898056,135.63455200195312,39.38081359863281,0.001867000013589859,2470.5
2020-04-02,6793.62451171875,0.1786399930715561,142.02914428710938,39.874168395996094,0.0018820000113919377,2526.89990234375
2020-04-03,6733.38720703125,0.17946699261665344,142.09130859375,40.359134674072266,0.0018530000234022737,2488.64990234375
2020-04-06,7271.78125,0.1955060064792633,169.13587951660156,44.39112091064453,0.001979999942705035,2663.679931640625
2020-04-07,7176.41455078125,0.19209299981594086,165.10194396972656,44.667930603027344,0.0019970000721514225,2659.409912109375
2020-04-08,7334.0986328125,0.20086899399757385,172.64173889160156,46.31985855102539,0.0020119999535381794,2749.97998046875
2020-04-09,7302.08935546875,0.19825699925422668,170.80714416503906,46.384979248046875,0.0020210000220686197,2789.820068359375
